G1C,G1,G2,G3
0.37619009838102446,-0.14219358747150015,-0.44861104470417906,-0.3079674266589948
0.38331206385454364,-0.1839669123501821,-0.38079318599889844,-0.2894186902708153
0.3902683064779348,-0.19443416354266652,-0.3856866533067044,-0.28297224336107807
0.35466167108303587,-0.05890586479429988,-0.5983454313845394,-0.3769526826642761
0.38610664176832044,-0.16462709323943167,-0.4188397244910006,-0.2887282619267418
0.39890454773436584,-0.19499708250282055,-0.38439636788257164,-0.29666340591914314
0.35465605898355823,-0.10499994049474837,-0.5750899106856755,-0.36477731384891315
0.37026375126522915,-0.18560116920191883,-0.38964751965101246,-0.29711990625361134
0.3596814557367373,-0.14481234319980368,-0.498096356271018,-0.3283101037303177
0.38376769570372543,-0.20331515402089867,-0.3900941718253656,-0.27459903873560193
0.3633865670340626,-0.18254119281886586,-0.42519782408483253,-0.29993729181537226
0.38197375325952515,-0.15623581187466667,-0.4452659566065641,-0.304762023194794
0.36364085781924727,-0.10030391396572765,-0.5047543156324056,-0.30282232512984153
0.39542143055831264,-0.11688472503929305,-0.4935684864898962,-0.3212212297476186
0.35281995611595707,-0.08493945041380264,-0.5940540637588294,-0.3375793998108414
0.37887851087687285,-0.12947884119291383,-0.41101733307300836,-0.28510416964030905
0.36417764246527673,-0.11491266619210287,-0.487674660185695,-0.3344308956069678
0.3430173596761286,-0.046446162303884084,-0.5888326167181416,-0.36284895425467023
0.3938788512172733,-0.19790649791956838,-0.38205995495361206,-0.2948194908184166
0.3694011395350764,-0.16360031441892317,-0.45685184081045116,-0.3085412631900657
0.37484531500072904,-0.10992928948080122,-0.46637711346151733,-0.28861719038013034
0.374445762393174,-0.13964545826252817,-0.45436936473062556,-0.3297241848812945
0.3906136976116872,-0.15755278890366856,-0.41679941190365855,-0.2758937902968691
0.37640558213160324,-0.17629346931763692,-0.40521505750183384,-0.27488171724318405
0.3660707916633067,-0.15118702333682396,-0.471445848516987,-0.31598356014042955
0.37597476648859646,-0.15344816142790738,-0.43564309155289066,-0.28413556276448054
0.3839171207064613,-0.15550152109241003,-0.44422291025559824,-0.2906268448482753
0.37628248666656877,-0.17536781980742566,-0.40938860239210934,-0.288779322636582
0.35214844778001464,-0.09016353503786005,-0.5840744557057097,-0.36211443670288196
0.3867985148067227,-0.19400163585573424,-0.40742848715780694,-0.2968063615141746
0.3780113942149845,-0.1805079369925379,-0.416846627747607,-0.28125636989518954
0.3654819916979825,-0.13933782088098937,-0.43238605640287736,-0.3109075672494205
0.346708954342323,-0.03874192426896685,-0.6226026381901271,-0.3637030744476609
0.3883341010453173,-0.15481001144409487,-0.43699655456919306,-0.29809802981847394
0.3896049082450251,-0.12162065568723064,-0.4374623517961639,-0.2919475623037104
0.36546019155682063,-0.1425938533326494,-0.4724337555356588,-0.323219898727911
0.36504517106883627,-0.1293327141027671,-0.4661050900420257,-0.3194631515481969
0.3837818457164085,-0.16971439162774662,-0.43202034791979177,-0.2847314485711857
0.3846480717033691,-0.1659606523918265,-0.39120038128753404,-0.28634260319539956
0.38908123602271527,-0.17550536942484213,-0.38178835082849394,-0.29104086092459935
0.38222037030785433,-0.2022650047154958,-0.3819670496272954,-0.2902125226024856
0.3843254650635475,-0.15782242562200174,-0.37347406989449355,-0.2804914691533489
0.3959729835010539,-0.18712427007837634,-0.3957408896921188,-0.28616107794274376
0.387120299822883,-0.17390750121176973,-0.39029906118716,-0.2870828147427032
0.39472685735776825,-0.1518428577432419,-0.4379723776230411,-0.30293035762545656
0.37332022599548464,-0.1507081409860368,-0.46987342878492266,-0.31165195393164613
0.34767110391038997,-0.1288579580228362,-0.4898967624963516,-0.31524336794131835
0.35359907035489496,-0.049863240162617055,-0.6191139828635616,-0.369697436703689
0.3540730602062668,-0.13951321975283248,-0.5334470592479592,-0.35022351953148695
0.3848802462350258,-0.13488244767337743,-0.4730097527504835,-0.30755186700780174
0.39400905596122593,-0.14899756285200497,-0.43962275745911034,-0.2974063780420675
0.3515172103385572,-0.11069366501820169,-0.5911382610404474,-0.34922739302595535
0.38217366750121384,-0.16697981289175934,-0.40579857738609443,-0.2884556835135797
0.3665789661167938,-0.172633241808403,-0.4246917402341193,-0.30716576210759905
0.3907394386904454,-0.19620272377133294,-0.35842118120781424,-0.27262948306228807
0.36695385732053304,-0.16196149198755794,-0.42897882017659983,-0.30028077606638715
0.3872057603065743,-0.1517667460527985,-0.41763376050470713,-0.2976888157515435
0.3933460279179045,-0.16309474154950088,-0.4399523918422683,-0.3100461590345443
0.37823665623758945,-0.1539380217522468,-0.41700859611656943,-0.2917850864767129
0.3869914209143092,-0.14638392579597,-0.3973800749192975,-0.2706065379377873
0.3482005999320618,-0.039825256182863054,-0.6373467751840197,-0.36942009290124217
0.3691724258996013,-0.14918052659203312,-0.44346029273218646,-0.3051342275767324
0.38341539257441826,-0.13503879656062712,-0.42504329110399725,-0.2923809583115286
0.3597284352277855,-0.06384087220091383,-0.5695469137734027,-0.3509611354003983
0.38462650799049714,-0.16445174750724478,-0.419614776021338,-0.30145642439172315
0.36546742415500605,-0.13299330366368536,-0.5020476961803642,-0.34576092680823056
0.3623220621121613,-0.1374738545479431,-0.47589867609497194,-0.3175124415309546
0.3664163931417501,-0.13827985579269317,-0.4450435992510094,-0.2896392265008642
0.35354681033979435,-0.12635927168788968,-0.5487294674076347,-0.33011480048761915
0.37848878451487483,-0.13361277084731318,-0.4453526830229539,-0.318055850121993
0.35386955140010684,-0.05138386152961147,-0.6505942277984549,-0.3709907317895128
0.3771854064091062,-0.19309801839432492,-0.4009774900411815,-0.2959083567703076
0.3727524082196998,-0.1368455700311779,-0.4671691636980691,-0.3094253486691459
0.388786820713681,-0.1755028502009937,-0.4153932053426527,-0.2911313105037201
0.36905144026633663,-0.18024620031188068,-0.45017286964679165,-0.287800637409445
0.39110050933291546,-0.19220040018509305,-0.3886647403484279,-0.27883355455965186
0.38987267810429693,-0.11849980337475212,-0.45629585995118477,-0.30779266354108725
0.34338538724584133,-0.06708938439848282,-0.6201824086244674,-0.36082253844702633
0.37687033855808644,-0.172437555740352,-0.40316506808682934,-0.28852346752983643
0.36585958642000804,-0.1175364668164966,-0.4613223530990259,-0.30880086368204196
0.3750646901922556,-0.17665803996301258,-0.4376555063651299,-0.3037673236001969
0.3645051892865359,-0.12490086191731797,-0.5216489255912578,-0.35141027021520577
0.3495395278537959,-0.0465461355128564,-0.5945912893926188,-0.34134383403395124
0.37733444628639623,-0.12334859973442837,-0.43733509714317625,-0.30216352540932995
0.38711147516057587,-0.15787596300164566,-0.42368065179448344,-0.29188627546554363
0.38121035095534883,-0.15316900593389304,-0.4152380424163886,-0.2945103576574085
0.38878493444022,-0.16691915097398388,-0.4166129213922816,-0.2826610829748259
0.3827734962774315,-0.13250924062941352,-0.4102430676689708,-0.2907071434618172
0.38832266759004036,-0.1393316929409212,-0.5073150113297477,-0.32589305770360183
0.37090022730544175,-0.12842299761582476,-0.4475130582269456,-0.32741361166418304
0.37266833810212463,-0.154674605803102,-0.47207667154042326,-0.31158109705454023
0.34510982836821213,-0.0553551545464745,-0.6153271107795502,-0.36850051454447647
0.3665825091835037,-0.18359858830218592,-0.4077340192251278,-0.27887746289356335
0.3907466352081431,-0.16042190793736755,-0.4163241625074909,-0.30355753798967466
0.3778718602464262,-0.14696494517839154,-0.3915771499815014,-0.28992984160946933
0.3723888487921873,-0.1818275682391018,-0.43500514580328126,-0.29634154983923416
0.3618496773843988,-0.1578267539692664,-0.4988959122656311,-0.33030621368929547
0.33180984264244145,-0.045314164438282456,-0.618730301145954,-0.3576757034677193
0.3918560955388326,-0.16184131193239806,-0.45641368895230694,-0.3068835256722181
0.3649819673406574,-0.16867223148688504,-0.42357717704456677,-0.30669977494577044
