G1C,G1,G2,G3
0.22910520986606922,0.21595160792366694,-0.9011867123939963,-0.43803808092604957
0.30934249457015717,0.03168522596208482,-0.8005523174743752,-0.43436333751636297
0.20873273368270043,0.2376998020048826,-0.986777413606733,-0.4919654294202933
0.31885007430147855,0.0633687325865023,-0.7827778109895575,-0.401535444076684
0.2360896762877738,0.20364991060297583,-0.9770127452962549,-0.457604250305914
0.30969444238835225,0.0896629555861816,-0.7576255386110604,-0.43947162076049084
0.30544794679496795,0.040973924022030865,-0.6677195004949159,-0.3605461228735442
0.29366090634826303,0.07274372308001141,-0.7898437794171933,-0.4193360181728226
0.3331964707881352,0.00937759828485826,-0.7139479212377606,-0.3743689734232665
0.23835084472134563,0.21687523561294297,-0.914709793731855,-0.45621316222366975
0.30409392429331605,0.04484002538674107,-0.7429499107303075,-0.40849977089605743
0.26871514315479283,0.17194393079554918,-0.9365289746716663,-0.47268431302505276
0.26540973192291795,0.1459519636346754,-0.8459824772945713,-0.43276429081848256
0.3368718780528111,0.031097039543838575,-0.7125951675722751,-0.3787784709664222
0.27017546491318356,0.16409965618539593,-0.8766564058372959,-0.45461059754679944
0.21663880670163324,0.19779228766653698,-0.9631185344821424,-0.4390557775458857
0.3280521635316638,0.014055518293316104,-0.7476665124462084,-0.3932031648035757
0.2811709020170158,0.16092397340450945,-0.888015693909589,-0.4220646939683539
0.3201347118797185,0.03125724635802695,-0.741402884808303,-0.43487972491245785
0.26163155653752407,0.2062563879423319,-0.9298951532527976,-0.45327982177008974
0.3252450464733163,0.058855908612755026,-0.7205652725512933,-0.4317643642701998
0.29204129772316345,0.10795430924828772,-0.8064792631050673,-0.41573945932232226
0.2703480942455154,0.14563534832064656,-0.8346002312048815,-0.421471557990463
0.29798249372520663,0.10927454263874382,-0.770090371922913,-0.40940629850712196
0.2822941074056566,0.12723962206723394,-0.8230208838223911,-0.4442162133404588
0.31837942225198346,0.05442296908272597,-0.7715473789854597,-0.4361145011609958
0.30654112148579826,0.045297651524960625,-0.7874675980256406,-0.43170109706412524
0.2636203910308428,0.20612870899904845,-0.9519530532589201,-0.46193658735965704
0.27405744589857084,0.1514973329837327,-0.9037328177944336,-0.4577199471711334
0.24760688822363414,0.19855488961825601,-0.9199721872392944,-0.4569774907152869
0.240525303203392,0.20438351291782395,-0.9376175874387922,-0.4351664721436162
0.30913273709351524,0.06564549287631477,-0.7572528288884487,-0.41572383703743343
0.2550830130106547,0.22334505919875403,-0.9041136959581636,-0.4611762532920519
0.30366383608397113,0.08984036317112383,-0.8148925988663045,-0.41102344386183326
0.3118741796436829,0.04239756579290586,-0.7172301740004297,-0.41299043727853263
0.30998886360938294,0.07244360309105682,-0.8115699201475003,-0.42576752972539283
0.2329968422393222,0.20732765647952775,-0.9025873991354599,-0.4301442564142202
0.2671237752012858,0.16121249980791988,-0.9004717800796971,-0.4299564551859195
0.27379066422369874,0.14060794689468353,-0.8626432288787313,-0.4436527597129894
0.25347599960800027,0.12833681213760434,-0.8425671375414922,-0.41715774549656687
0.2909385638109447,0.07144070253373355,-0.8787420538967317,-0.440726259437582
0.2553840315718221,0.15695806661386488,-0.925180165950813,-0.4522808472444981
0.296654353836176,0.08623567783174545,-0.8173497404654589,-0.4247499139796673
0.28026385507069157,0.15393863694419277,-0.8354580919470918,-0.45421411349745544
0.3362152946352499,-0.046473813380168046,-0.6646353593699058,-0.3940418830710224
0.28624852118668365,0.1041392593403969,-0.8315123141710082,-0.4679407325363649
0.28837982786446287,0.07358997185399635,-0.8314674629871999,-0.43221515110496744
0.3048175791322938,0.06804403688277769,-0.7881525386747054,-0.42401153195265284
0.2974037802594989,0.07784931706400046,-0.79749907600448,-0.42261866325992453
0.2351667718227433,0.22493304314112667,-0.8878467119170371,-0.4520036918770247
0.2827169147227599,0.09705852983367072,-0.8460375749740578,-0.4338043282413979
0.25016896391040444,0.23593796526646502,-0.9241922044630868,-0.46335458409314373
0.31000230215037583,0.04721611211807104,-0.7922008680708555,-0.3990330715898567
0.2600640515179717,0.2417280775274728,-0.8958287747723254,-0.44002722614056206
0.3096442828483233,0.04796753920314314,-0.7627267872028615,-0.42869582019305136
0.26954820349254166,0.13636619075702516,-0.8683815519610357,-0.41559505329100993
0.2852683280919962,0.1451992937104445,-0.804561144010873,-0.42017363950214387
0.28678130658304346,0.13332835401127532,-0.7863165532251124,-0.41051211201692267
0.30921157447598796,0.07424039588592173,-0.7545425462913622,-0.4203843826837874
0.26371393109690405,0.18612664095858183,-0.9081953329603554,-0.4621737440632333
0.24419224707408466,0.2026986987769929,-0.9333584993573644,-0.4358888815422557
0.25470136022717743,0.15911781935207697,-0.8880837268465245,-0.4574443854708751
0.32114980223359696,0.00033626328477118455,-0.7199980626336526,-0.4017996763572624
0.266943071068356,0.17124312757580187,-0.8875108284514068,-0.44370914115460847
0.3013917618702815,0.08343598613203,-0.7229501536896025,-0.3994812044386772
0.30653308817640706,0.09379325450197111,-0.7829061516071818,-0.38385008115998304
0.30304155854790227,0.07704284902719319,-0.7830460984203723,-0.408759148214886
0.2906596392737427,0.06553938294431153,-0.7932338630713935,-0.42773286408690525
0.2549084529189118,0.1887405273823048,-0.8614003097079468,-0.43931249003748823
0.3105560326134673,0.07388677271087815,-0.802052949705342,-0.4309795045236803
0.25650366050384465,0.17409500970300845,-0.8409854431543876,-0.44163675167994043
0.30649842336485933,0.058174033395832166,-0.7671487980959235,-0.41904064346212144
0.3116982327675784,0.05252328335734686,-0.7597069652450374,-0.39149154528941094
0.3124605399776776,0.05405809210201859,-0.7715799596487019,-0.40855325122689373
0.276300914892657,0.09263337263416074,-0.8725454788341493,-0.44493743109206757
0.3028428405059755,0.06952802121475249,-0.8129278764397396,-0.423523687495919
0.2755354547528063,0.13173010029363605,-0.8658720510198759,-0.4218032480600518
0.2467832755359818,0.1530504230003848,-0.8826628225297789,-0.4465272322496744
