G1,G2,G3
-0.17232558508524085,-0.592455932633771,-0.3172979984859748
-0.13525029353918772,-0.5557561168342166,-0.2736459187699697
-0.05253640805356005,-1.1159191487989697,-0.4598927921835324
0.03825397773239297,-0.9692374689288472,-0.45804670412089477
0.004353712014449126,-1.2096044170054052,-0.5322345819687193
-0.14699127505690254,-0.5599649460235364,-0.2952536257891098
0.08934496591438931,-0.8103855009699747,-0.38621137093974484
0.03106908719150284,-1.0822543778465634,-0.4952624100028955
0.008672510271369414,-1.0937324895315648,-0.46618257346084013
-0.10205777692748452,-0.8501408236209269,-0.4343778809568434
0.0064916819082931395,-1.123055511987306,-0.460031584045124
0.03979225409579463,-0.894358679353297,-0.439117330189224
-0.10451409122491694,-1.0564317561966747,-0.4754248642545608
-0.19225406400334916,-0.47877825433217414,-0.2548318377571372
0.06756561432398332,-1.3300324652749704,-0.5056471028032444
-0.0038405271547434718,-1.2051927195205643,-0.5117432059237851
-0.1404682571629688,-0.843413409775097,-0.4213800653568295
-0.13465217457586134,-0.9257797493244616,-0.4495641815360586
-0.12060750351544566,-0.5766044563689152,-0.2934179942095985
-0.05914506580403536,-1.05181191299931,-0.5141134874095933
-0.08368180454952447,-0.8614574791705245,-0.3995298815472462
-0.0008803433960885403,-1.1752302214683894,-0.5167251188373694
-0.11833368302929563,-0.5390518781767865,-0.2777595334235633
-0.09057144075485914,-0.6401977856180389,-0.32373470858665615
-0.09107039329376683,-0.6311561762348716,-0.3244483515536738
0.008616147688562555,-1.1591929879637164,-0.5147965176845964
-0.04973289318278445,-0.7640178461166124,-0.38085781920721534
0.006034931827434586,-0.7983071915097124,-0.39265366491392634
-0.2371308800487899,-0.47191831436500387,-0.24289790075787906
-0.10545364128742495,-0.7083684344029925,-0.3812111792017812
-0.01705535257904484,-0.8016893539257165,-0.3935361525288356
0.044410506909871035,-1.0217097137582998,-0.4650479482671737
0.0859255125869238,-1.1344553918162552,-0.420252778206362
-0.12880715998071376,-0.6704060530984066,-0.3567115056081299
-0.0012005436259509416,-0.7426572681221322,-0.37086588332901227
0.04108306565567539,-0.743005648092309,-0.3366604538576263
0.08603864052645746,-1.1739521416532257,-0.4462142481012206
-0.18664883533445267,-0.9131699713775342,-0.45010630226512166
-0.035513392910261656,-1.0744300814371237,-0.5430450431526698
-0.10772216247984509,-0.5542698129856882,-0.27911111566038965
-0.11843174550321542,-0.8038629216275514,-0.41890165033942317
-0.04655772181815385,-0.5676356023256026,-0.2904476185746711
-0.06925884462718754,-0.6183181337881132,-0.31389525340362057
0.18176551855874135,-1.2089237280228557,-0.47128603168038635
-0.10854978177498566,-0.774748585721867,-0.4154152109087177
-0.004162208131155743,-0.9410139583512092,-0.4179929702202294
-0.023207154673103077,-1.0334819851087793,-0.4725838178892985
-0.02512250258271539,-0.9656670351255755,-0.4215088408912212
-0.1917586245373678,-0.816541879357478,-0.4282256419306626
-0.09277908247361721,-0.6696549899487312,-0.3187043120020988
-0.1436910937690056,-0.8276299339073648,-0.41204433468591206
-0.12939595867399611,-0.5639967127722015,-0.30306107673002597
-0.13960906793764852,-0.8923283841491063,-0.45130628390192806
-0.012509291415843074,-0.8349927153132644,-0.37624302130690845
-0.00930558781233248,-0.768851003584061,-0.39619437195702867
-0.21469815518052157,-0.4534687461976604,-0.25457958980366
-0.08287440015274893,-0.5967779450016287,-0.2982759695036576
0.08633890649876287,-1.091427672493745,-0.5013618008039639
-0.14020534250196814,-0.47479261299711123,-0.2522315479747516
-0.37513029837234013,-0.5914299366527915,-0.3460406359330057
-0.21080232279641786,-0.47077322898101165,-0.22401263929901244
0.0019773268656171974,-1.078746359581171,-0.5079803559029122
-0.0034253197679834334,-0.6984368304385405,-0.333309679297617
-0.10418397676271937,-0.6074790268642115,-0.30901598902986815
-0.10896875667094151,-1.1259419791048988,-0.5226956599684792
0.002073468871161347,-0.6601820301987855,-0.3083813729002092
-0.07634881498114338,-0.884275965910494,-0.47366239156587664
-0.129731918842903,-0.9115291028611787,-0.4555471979393398
-0.13293893577687643,-0.6028966514217532,-0.3007421057391781
-0.11927638912281026,-0.6344051388687899,-0.29720835827599124
-0.13949923498339092,-0.6362357001222583,-0.3401058167959084
-0.03671861113657351,-1.1587352522672625,-0.49921540948305665
-0.10941438811112532,-0.5810037385029582,-0.30451388477116875
0.09899466535604946,-0.8129671797233223,-0.40278275688810616
-0.21599521323283832,-0.49232702340041345,-0.26134750263111883
0.03915253103202793,-0.65925169241339,-0.3242943861752082
-0.07651981382183833,-0.859845794260281,-0.4123542830577
-0.12842381057726643,-0.8767002039442753,-0.41730397212074416
0.017400083543552762,-0.9643476875585976,-0.44569172359860904
0.016618467506085487,-1.168968777849644,-0.45869373876417424
-0.20569813813064328,-0.7611049409246398,-0.3588065050225002
-0.03192300377717093,-0.9952824756694119,-0.4406459596185487
-0.14582864782258634,-0.5329885111798063,-0.2873393936381109
-0.1690819791931949,-0.5260970916431821,-0.2766331418784645
-0.18737865902422035,-0.5564622996537372,-0.26795153457243626
-0.13767628483166625,-0.7828564393348073,-0.3793024163629794
-0.005170355128958681,-0.7289248396020412,-0.3634908127739676
-0.1955373631834947,-0.9444978844718767,-0.4482010959546304
-0.08647624185191616,-0.6752179856590684,-0.3477212590360991
-0.034386351414599,-0.8567646284296297,-0.3988730108081582
0.030549550769604927,-1.2467289608061207,-0.5524191185999011
0.10318292364992733,-1.290077007536911,-0.48952986079203176
-0.07437826587493716,-0.6168920009182749,-0.2983533560344568
0.026778874340902724,-0.8900797097051794,-0.3916475210471598
-0.17799494570349078,-0.7533171122257544,-0.3985210256592219
-0.06363204061708325,-1.1157286391959131,-0.5127666268597789
-0.1037173013593676,-0.7222207525166393,-0.36546939777045695
-0.1657441065046623,-0.6171728882350022,-0.307764216738323
-0.14244017901338896,-0.6385115254710175,-0.31738883340894897
0.12373349475722324,-0.8295763999848977,-0.3845764074988691
