G1,G2,G3
0.1352940336221902,-0.8351654558276228,-0.40580703495365106
-0.019345035548652956,-0.6122529772651109,-0.36772666468233295
0.007971990448394648,-0.6900278726623604,-0.4063664477148683
-0.02261927083016751,-0.6789657039312141,-0.4002715675721103
0.10471824492447687,-0.8076046263033501,-0.4254553602566596
-0.0327859451681178,-0.6607759583773091,-0.40503904786330314
0.012906421681533707,-0.7047511666999364,-0.4032675324423596
-0.055409923579145225,-0.6483703694602957,-0.38454536638421677
0.018948832426615044,-0.731923080324694,-0.4026865881689092
0.050137324857777096,-0.7167000980688097,-0.40303137021159946
-0.0200102277109887,-0.6365854239694204,-0.38288790583806426
0.002409411791188819,-0.669504055310494,-0.38116743673431924
0.14549177575335406,-0.8189419538466503,-0.41540405643958667
0.10210988747893608,-0.7931243743179514,-0.4190171703922536
0.015216594441926794,-0.6601906069745245,-0.40143151784506625
0.018384955226988447,-0.7030836503723309,-0.40191171649392243
0.08218275173794505,-0.7893076105828422,-0.42250144906246945
-0.07764823943995343,-0.6108899329909268,-0.3794401564387105
0.030692792894709553,-0.7197422068049201,-0.40662712694513636
0.02981572725273814,-0.706732749745967,-0.4040650286470533
-0.061666449431085145,-0.6388108212520862,-0.3619646001067992
0.10902066006176073,-0.7607486055385174,-0.44109919356296445
-0.03285667676825173,-0.6197519034661323,-0.36643200580771196
0.1648633436038956,-0.7676908268613096,-0.41483881587839
0.021461610085540837,-0.7063841008997488,-0.4000545908285308
0.05870399658200237,-0.693472457438087,-0.400538773270258
0.13334949864598636,-0.753092864243564,-0.4070259557327402
0.15177237106672034,-0.8334310532568777,-0.42405300474704466
0.003227919455836814,-0.665736635735987,-0.40497372498789025
0.1002385408116593,-0.755088050778729,-0.404627878027333
0.13920835973346404,-0.7506242387005895,-0.4018192229876369
0.023683084091737,-0.733631827890509,-0.38345286722533056
0.1857651623820109,-0.841926889429606,-0.4307165827586935
0.10229036146615003,-0.760049266983394,-0.39918074167360557
0.1371898746119859,-0.7566308898866146,-0.4282188954050246
0.14892871169563862,-0.8380381214154251,-0.43925907407958453
0.10152022653019958,-0.7449813705316098,-0.3981856720430523
0.08036280552820037,-0.7642017928650595,-0.42989094055716254
0.12389988052018004,-0.8033808003105327,-0.39779038835458636
0.014743583683220925,-0.6841337073135255,-0.4057961545538039
0.06927871429170747,-0.7592756324141448,-0.39181863629225644
0.09075314577516362,-0.7268018769713951,-0.3881776014663304
0.01583376834158731,-0.6874945303887569,-0.40108455284428984
-0.02364554573139665,-0.6714760773311593,-0.3818200343305818
0.009109822517762487,-0.6842020687590942,-0.4098871225704385
-0.034636534295706914,-0.6349450937528739,-0.39225915893321467
0.16571804285393255,-0.8440623783464047,-0.4287633076269729
0.08297146185324755,-0.726555730751376,-0.40545996337919554
-0.034721021919413855,-0.6500280478499917,-0.37834357667443236
0.11482904029084867,-0.7945676193898216,-0.425225748537531
